model_name,scs,l3_weight_cuts,l3_output_cuts,lcus,weights,ops_per_image,macs_per_image,total_4bit_macs_per_frame,pure_ops_per_image,pure_macs_per_image,power,fps,subclusters_per_target,l3_cuts_per_target,layers_per_target,l2_cuts_per_target_normalized,l2_cuts_used_normalized,profiling_mode,layers,l3_total_cuts,net_input_throughput,gross_input_throughput,net_output_throughput,gross_output_throughput,latency,input_aligners,input_aligners_per_target,apus,apus_per_target,l4_cuts,l4_cuts_per_target,l2_weights,l2_data_usage,l2_cuts_per_target,number_of_devices,number_of_contexts,calibration,transpose,resize_input,normalization,input_conversion,nms,optimization_level,compression_level,compression_rate,hw_arch,stream_fps,optimization_goal_fps,context_switch_configs,l2_cut_size,l3_cut_size,l4_cut_size
yolov11n,512,352,565,222,2582784.0,6378483200.0,3205745600.0,0.0,6376844800.0,3204926400.0,,N/A,512,1024,128,256.0,256.0,post_placement,143,917,136.08 Megabytes/sec,272.17 Megabytes/sec,61.40 Megabytes/sec,197.48 Megabytes/sec,N/A,265,256,222,160,0,28,49408,888960,512,2,2,1500.0,False,False,True,False,True,3,4,N/A,hailo8,,,3326464.00,16384.0,32768.0,131072.0

context_name,csw_scs_mac_util,b8_csw_scs_mac_util, ,lcu_util,l3_util,mapping_util,active_mac_util,width_align_util,feature_align_util,balance_fps_util,mac_layers_util,effective_mac_util,scs_mac_util, ,fps,1/fps (s),drain (s),latency_util,b8_latency_util, ,context_overhead,overhead_util,b8_overhead_util,total_mac_util,b8_total_mac_util,boundary_in_bytes,boundary_out_bytes,inter_context_in_bytes,inter_context_out_bytes,ddr_portals_in_bytes,ddr_portals_out_bytes
contexts_total,0.07705181287578218,0.18369952971161116,,,,0.5030174940052697,0.7494368244895603,0.9092800786542009,0.9906536200015992,0.7786799334597593,0.8638226720389689,0.5345976182929228,0.2289744488538678,,116.12530131284784,0.00861138777419355,N/A,0.33650834519513084,0.8022708674750376,,0.0013663199999999999,0.7144072464207368,0.893547870618497,0.055046373468313425,0.16414432360742948,1228800.0,554400.0,1228800.0,1228800.0,0.0,0.0
yolov11n_context_0,0.07446826731089927,0.1532031894679576,,0.7890625,0.3896484375,0.443359375,0.6441434351346206,0.9550975820892668,0.9943439172610311,0.7625539631880482,0.8458149779735683,0.4812274613662659,0.1804602980123497,,1642.4069473813875,0.0006088625,0.000866605,0.4126573441976865,0.8489578658319251,,0.00075229,,,,,1228800.0,0.0,0.0,1228800.0,0.0,0.0
yolov11n_context_1,0.07901433413695128,0.2142292064708576,,0.9453125,0.505859375,0.556640625,0.848764257730939,0.879088899113384,0.9880284478533347,0.7906501844939531,0.8771929824561403,0.580704629979213,0.2835471826070376,,1847.5153228302088,0.0005412675,0.0014011,0.27866379559995724,0.7555328340812809,,0.00061403,,,,,0.0,554400.0,1228800.0,0.0,0.0,0.0

layer_name,layer_type,input_height,input_width,output_channels,input_channels,kernel_height,kernel_width,strides_row,strides_col,predecessors,successors,weights,macs,power,fps,total cycles,theoretical cycles,scs,apus,input_aligners,of_per_sc,of_per_mac,l3_output_cuts,l2_weights_usage_ratio,groups,dilation_height,dilation_width,16x4_configuration,elementwise_feed_repeat,ew_add_enabled,defuse_mode,node_layer_input_bw,node_layer_output_bw,defuse_name,l3_weight_cuts,l4_cuts,lcus,node_layer_latency,deprecated,output_features_per_sc,mac_computation_utilization,apu_activation_utilization,subcluster_utilization,buffers_num,buffer_size,context,did_reach_fps,latency,l2_weights,ops,l2_data_usage,input_activation_bits,input_range_min,input_range_max,kernel_range_min,kernel_range_max,output_range_min,output_range_max,output_activation_bits,weights_bits,bias_bits,active_mac_util,width_align_util,feature_align_util,balance_fps_util,mac_layers_util,effective_mac_util,is_4bit_enhanced,is_smuffer_in,is_smuffer_out
conv_feature_splitter3_2,conv,40,40,64,128,1,1,1,1,conv12,conv14 conv15 concat4,8256.0,13209600.0,,1800.33,222181,204800.0,1,1,1,64,8,2,0.0,1,1,1,False,,False,,266.6658020019531,133.33290100097656,yolov11n/conv_feature_splitter3_2,1,0,1,0.7555275,0,64,0.9289723038673401,0.057610686868429184,0.847481966148143,128,512,yolov11n_context_0,False,0.000889735,0,26214400.0,0,8,-0.2987005114555359,4.779208183288574,-0.7973886728286743,0.9658199548721313,-0.28061988949775696,5.223847389221191,8,8,16,0.9289723038673401,1.0,1.0,0.91227904494036,1.0,0.847481966148143,False,False,True
conv14,conv,40,40,32,64,1,1,1,1,conv_feature_splitter3_2,conv16 ew_add3,2080.0,3328000.0,,6884.56,58101,51200.0,1,1,1,32,4,1,0.0,1,1,1,False,,False,,133.33290100097656,66.66645050048828,yolov11n/conv14,1,0,1,0.753535,0,32,0.8949931859970093,0.11015301197767258,0.21351289946257257,25,1280,yolov11n_context_0,False,0.0008905425,0,6553600.0,512,8,-0.28061988949775696,5.223847389221191,-0.4534033238887787,0.4103360176086426,-0.29353994131088257,4.3847527503967285,8,8,16,0.8949931859970093,1.0,1.0,0.238563715124515,1.0,0.21351289946257257,False,True,False
conv15,conv,40,40,32,64,1,1,1,1,conv_feature_splitter3_2,concat3,2080.0,3328000.0,,6884.56,58101,51200.0,1,1,1,32,4,1,0.0,1,1,1,False,,False,,133.33290100097656,66.66645050048828,yolov11n/conv15,1,0,1,0.753535,0,32,0.8949931859970093,0.11015301197767258,0.21351289946257257,25,1280,yolov11n_context_0,False,0.0008905425,0,6553600.0,512,8,-0.28061988949775696,5.223847389221191,-0.7593141794204712,1.1337065696716309,-0.4139334559440613,6.6229352951049805,8,8,16,0.8949931859970093,1.0,1.0,0.238563715124515,1.0,0.21351289946257257,False,True,False
conv16,conv,40,40,32,32,3,3,1,1,conv14,conv17,9248.0,14796800.0,,2459.04,162665,115200.0,2,1,2,16,2,1,0.0,1,1,1,True,,False,,66.66645050048828,66.66645050048828,yolov11n/conv16,1,0,1,0.7608075,0,16,0.8953616619110107,0.0472135990858078,0.5980168130520215,128,256,yolov11n_context_0,False,0.0009097225,0,29491200.0,6144,8,-0.29353994131088257,4.3847527503967285,-0.5911322832107544,0.5445360541343689,-0.29164451360702515,4.666312217712402,8,8,16,0.8953616619110107,0.8333333333333334,1.0,0.6679053152394835,1.0,0.4983473442100179,False,False,True
conv17,conv,40,40,32,32,3,3,1,1,conv16,ew_add3,9248.0,14796800.0,,2505.28,159663,115200.0,2,1,2,16,2,1,0.0,1,1,1,True,,False,,66.66645050048828,66.66645050048828,yolov11n/conv17,1,0,1,0.7539825,0,16,0.9121963381767273,0.048101313412189484,0.5980168097982337,25,1280,yolov11n_context_0,False,0.000925355,0,29491200.0,9216,8,-0.29164451360702515,4.666312217712402,-0.3698972463607788,0.8103377223014832,-0.28223493695259094,5.715257167816162,8,8,16,0.9121963381767273,0.8333333333333334,1.0,0.6555790510993862,1.0,0.4983473414985281,False,True,False
ew_add3,ew_add,40,40,32,32,,,,,conv14 conv17,conv18 ew_add4,0,25600.0,,20101.51,19899,,1,1,1,32,0,1,0.0,,,,False,,False,,66.66645050048828,0.0,yolov11n/ew_add3,1,0,1,0.7231924999999999,0,32,0.6432483792304993,0.32162418961524963,0.05255702025624712,25,1280,yolov11n_context_0,False,0.000926595,0,51200.0,0,8,N/A,N/A,N/A,N/A,-0.5810297131538391,6.827098846435547,8,8,16,0.6432483792304993,1.0,1.0,0.08170563961485557,1.0,0.05255702025624712,False,False,False
conv18,conv,40,40,32,32,3,3,1,1,ew_add3,conv19,9248.0,14796800.0,,2459.04,162665,115200.0,2,1,2,16,2,1,0.0,1,1,1,True,,False,,66.66645050048828,66.66645050048828,yolov11n/conv18,1,0,1,0.7418324999999999,0,16,0.8953616619110107,0.0472135990858078,0.5980168130520215,128,256,yolov11n_context_0,False,0.000946475,0,29491200.0,6144,8,-0.5810297131538391,6.827098846435547,-0.1936890184879303,0.2694423794746399,-0.29405343532562256,4.392423152923584,8,8,16,0.8953616619110107,0.8333333333333334,1.0,0.6679053152394835,1.0,0.4983473442100179,False,False,True
conv19,conv,40,40,32,32,3,3,1,1,conv18,ew_add4,9248.0,14796800.0,,2505.28,159663,115200.0,2,1,2,16,2,1,0.0,1,1,1,True,,False,,66.66645050048828,66.66645050048828,yolov11n/conv19,1,0,1,0.7350075,0,16,0.9121963381767273,0.048101313412189484,0.5980168097982337,25,1280,yolov11n_context_0,False,0.0009621075,0,29491200.0,9216,8,-0.29405343532562256,4.392423152923584,-0.6702156662940979,0.7402785420417786,-0.28835710883140564,7.881761074066162,8,8,16,0.9121963381767273,0.8333333333333334,1.0,0.6555790510993862,1.0,0.4983473414985281,False,True,False
ew_add4,ew_add,40,40,32,32,,,,,ew_add3 conv19,concat3,0,25600.0,,20101.51,19899,,1,1,1,32,0,1,0.0,,,,False,,False,,66.66645050048828,0.0,yolov11n/ew_add4,1,0,1,0.7042174999999999,0,32,0.6432483792304993,0.32162418961524963,0.05255702025624712,25,1280,yolov11n_context_0,False,0.0009633475,0,51200.0,0,8,N/A,N/A,N/A,N/A,-0.8462588787078857,13.540142059326172,8,8,16,0.6432483792304993,1.0,1.0,0.08170563961485557,1.0,0.05255702025624712,False,False,False
concat3,concat,40|40,40|40,64,32|32,,,,,ew_add4 conv15,conv20,0,0,,25209.55,15867,,1,1,1,64,0,1,1,,,,False,,False,,66.66645050048828,0.0,yolov11n/concat3,0,0,1,0.71745,0,64,0.8067057132720947,0.8067057132720947,0.0525570204787137,64,512,yolov11n_context_0,False,0.00097782,0,0,0,8,-0.8462588787078857,13.540142059326172,N/A,N/A,-0.8462588787078857,13.540142059326172,8,8,8,0.8067057132720947,1.0,1.0,0.06515017758525118,0.0,0.0525570204787137,False,False,True
conv20,conv,40,40,64,64,1,1,1,1,concat3,concat4,4160.0,6656000.0,,3337.20,119861,102400.0,1,1,1,64,8,1,0.0,1,1,1,False,,False,,133.33290100097656,133.33290100097656,yolov11n/conv20,1,0,1,0.7251449999999999,0,64,0.8676717281341553,0.10679036378860474,0.4270258104493543,64,512,yolov11n_context_0,False,0.0009857125,0,13107200.0,0,8,-0.8462588787078857,13.540142059326172,-0.47012239694595337,0.6165751814842224,-0.34218859672546387,6.3699727058410645,8,8,16,0.8676717281341553,1.0,1.0,0.4921513478002012,1.0,0.4270258104493543,False,True,True
concat4,concat,40|40|40,40|40|40,192,64|64|64,,,,,conv_feature_splitter3_1 conv_feature_splitter3_2 conv20,conv21,0,0,,9464.10,42265,,1,1,1,192,0,1,1,,,,False,,False,,133.33290100097656,0.0,yolov11n/concat4,0,0,1,0.7241525,0,192,0.9085531830787659,0.9085531830787659,0.1576710681098936,21,1536,yolov11n_context_0,False,0.0009862375,0,0,0,8,-0.29623252153396606,5.514482021331787,N/A,N/A,-0.34218859672546387,6.3699727058410645,8,8,8,0.9085531830787659,1.0,1.0,0.17354082407768584,0.0,0.1576710681098936,False,True,True
conv21,conv,40,40,128,192,1,1,1,1,concat4,conv22 concat9,24704.0,39526400.0,,1783.00,224341,153600.0,4,1,2,32,8,1,0.0,1,1,1,True,,False,,399.9986877441406,266.6658020019531,yolov11n/conv21,2,0,1,0.7364125,0,32,0.8258855938911438,0.13693439960479736,0.7607628981056195,6,5120,yolov11n_context_0,False,0.0009990225,0,78643200.0,4096,8,-0.34218859672546387,6.3699727058410645,-0.4465084969997406,0.5662705302238464,-0.28201785683631897,5.249871253967285,8,8,16,0.8258855938911438,0.8333333333333334,1.0,0.9211480424562196,1.0,0.6339690817546829,False,True,False
conv22,conv,40,40,256,128,3,3,2,2,conv21,conv_feature_splitter4_1 conv_feature_splitter4_2,295168.0,118067200,,1915.67,208804,138240,17.0,3.0,3.0,256,4,4.0,,1,1,1,False,,False,combined (SPATIAL_W),586.6647644042969,266.6658020019531,,16.0,0.0,3.0,0.7377775,0,256,0.8727843217989978,0.17315787573655445,0.5562310622901997,34.0,12288,yolov11n_context_0,False,0.00102043,0,235929600,12288,8,-0.28201785683631897,5.249871253967285,-0.3389822244644165,0.28851765394210815,-0.28279823064804077,4.524771690368652,8,4,8,0.9047899299996885,1.0,1.0,0.651619118090352,0.9411764705882353,0.5870537270263023,False,False,False
conv_feature_splitter4_1,conv,20,20,128,256,1,1,1,1,conv22,concat6,32896.0,13158400.0,,2036.23,196441,102400.0,2,1,2,64,8,1,0.0,1,1,1,True,,False,,133.33290100097656,66.66645050048828,yolov11n/conv_feature_splitter4_1,1,0,1,0.7262774999999999,0,64,0.8372997641563416,0.05212761089205742,0.6753577489607091,32,1024,yolov11n_context_0,False,0.0010449975,0,26214400.0,0,8,-0.28279823064804077,4.524771690368652,-0.5166571736335754,1.6223241090774536,-0.3243165910243988,6.567410945892334,8,8,16,0.8372997641563416,0.625,1.0,0.8065901578763679,1.0,0.42209859310044323,False,False,True
conv_feature_splitter4_2,conv,20,20,128,256,1,1,1,1,conv22,conv24 conv25 concat6,32896.0,13158400.0,,2036.23,196441,102400.0,2,1,2,64,8,3,0.0,1,1,1,True,,False,,133.33290100097656,66.66645050048828,yolov11n/conv_feature_splitter4_2,1,0,1,0.7262774999999999,0,64,0.8372997641563416,0.05212761089205742,0.6753577489607091,96,1024,yolov11n_context_0,False,0.0010449975,0,26214400.0,0,8,-0.28279823064804077,4.524771690368652,-0.5179842710494995,0.6430093050003052,-0.3159705698490143,6.398404121398926,8,8,16,0.8372997641563416,0.625,1.0,0.8065901578763679,1.0,0.42209859310044323,False,False,True
conv24,conv,20,20,64,128,1,1,1,1,conv_feature_splitter4_2,conv26 ew_add5,8256.0,3302400.0,,6088.19,65701,51200.0,1,1,1,64,8,2,0.0,1,1,1,False,,False,,66.66645050048828,33.33322525024414,yolov11n/conv24,1,0,1,0.7168399999999999,0,64,0.9424514174461365,0.058446597307920456,0.2542445978263919,42,1536,yolov11n_context_0,False,0.001047855,0,6553600.0,1024,8,-0.3159705698490143,6.398404121398926,-0.4799205958843231,0.553046703338623,-0.28714820742607117,4.594371318817139,8,8,16,0.9424514174461365,0.8333333333333334,1.0,0.26976944712476136,1.0,0.21187049818865994,False,True,False
conv25,conv,20,20,64,128,1,1,1,1,conv_feature_splitter4_2,concat5,8256.0,3302400.0,,6088.19,65701,51200.0,1,1,1,64,8,1,0.0,1,1,1,False,,False,,66.66645050048828,33.33322525024414,yolov11n/conv25,1,0,1,0.7168399999999999,0,64,0.9424514174461365,0.058446597307920456,0.2542445978263919,21,1536,yolov11n_context_0,False,0.001047855,0,6553600.0,1024,8,-0.3159705698490143,6.398404121398926,-0.6304458975791931,0.9851309061050415,-0.4788844585418701,8.914618492126465,8,8,16,0.9424514174461365,0.8333333333333334,1.0,0.26976944712476136,1.0,0.21187049818865994,False,True,False
conv26,conv,20,20,64,64,3,3,1,1,conv24,conv27,36928.0,14771200.0,,2275.43,175791,115200.0,2,1,1,32,2,1,0.0,1,1,1,False,,False,,33.33322525024414,33.33322525024414,yolov11n/conv26,2,0,1,0.74,0,32,0.8664607405662537,0.02184412255883217,0.625412141677646,64,512,yolov11n_context_0,False,0.001086145,0,29491200.0,6144,8,-0.28714820742607117,4.594371318817139,-0.8544132709503174,0.6387995481491089,-0.28978055715560913,7.099623680114746,8,8,16,0.8664607405662537,0.8333333333333334,1.0,0.7218008992178038,1.0,0.5211767847313717,False,False,True
conv27,conv,20,20,64,64,3,3,1,1,conv26,ew_add5,36928.0,14771200.0,,2294.54,174327,115200.0,2,1,1,32,2,1,0.0,1,1,1,False,,False,,33.33322525024414,33.33322525024414,yolov11n/conv27,2,0,1,0.7292649999999999,0,32,0.8737372756004333,0.022027568891644478,0.6254121334603328,21,1536,yolov11n_context_0,False,0.00111993,0,29491200.0,9216,8,-0.28978055715560913,7.099623680114746,-0.2969992458820343,0.46413081884384155,-0.30461063981056213,7.462960720062256,8,8,16,0.8737372756004333,0.8333333333333334,1.0,0.7157896897903878,1.0,0.5211767778836106,False,True,False
ew_add5,ew_add,20,20,64,64,,,,,conv24 conv27,conv28 ew_add6,0,12800.0,,33672.87,11879,,1,1,1,64,0,2,0.0,,,,False,,False,,33.33322525024414,0.0,yolov11n/ew_add5,1,0,1,0.6642450000000001,0,64,0.6465190649032593,0.32325953245162964,0.03153421327469592,42,1536,yolov11n_context_0,False,0.00112141,0,25600.0,0,8,N/A,N/A,N/A,N/A,-0.5671692490577698,8.472090721130371,8,8,16,0.6465190649032593,0.8333333333333334,1.0,0.04877538031985875,1.0,0.026278511062246598,False,False,False
conv28,conv,20,20,64,64,3,3,1,1,ew_add5,conv29,36928.0,14771200.0,,2275.43,175791,115200.0,2,1,1,32,2,1,0.0,1,1,1,False,,False,,33.33322525024414,33.33322525024414,yolov11n/conv28,2,0,1,0.703605,0,32,0.8664607405662537,0.02184412255883217,0.625412141677646,64,512,yolov11n_context_0,False,0.00116225,0,29491200.0,6144,8,-0.5671692490577698,8.472090721130371,-0.219866544008255,0.32295751571655273,-0.2928692400455475,7.175296306610107,8,8,16,0.8664607405662537,0.8333333333333334,1.0,0.7218008992178038,1.0,0.5211767847313717,False,False,True
conv29,conv,20,20,64,64,3,3,1,1,conv28,ew_add6,36928.0,14771200.0,,2294.54,174327,115200.0,2,1,1,32,2,1,0.0,1,1,1,False,,False,,33.33322525024414,33.33322525024414,yolov11n/conv29,2,0,1,0.6928700000000001,0,32,0.8737372756004333,0.022027568891644478,0.6254121334603328,21,1536,yolov11n_context_0,False,0.001196035,0,29491200.0,9216,8,-0.2928692400455475,7.175296306610107,-0.5879375338554382,0.6530539989471436,-0.28835347294807434,8.902913093566895,8,8,16,0.8737372756004333,0.8333333333333334,1.0,0.7157896897903878,1.0,0.5211767778836106,False,True,False
ew_add6,ew_add,20,20,64,64,,,,,ew_add5 conv29,concat5,0,12800.0,,33672.87,11879,,1,1,1,64,0,1,0.0,,,,False,,False,,33.33322525024414,0.0,yolov11n/ew_add6,1,0,1,0.62785,0,64,0.6465190649032593,0.32325953245162964,0.03153421327469592,21,1536,yolov11n_context_0,False,0.001197515,0,25600.0,0,8,-0.5671692490577698,8.472090721130371,N/A,N/A,-0.8837442398071289,16.45123863220215,8,8,16,0.6465190649032593,0.8333333333333334,1.0,0.04877538031985875,1.0,0.026278511062246598,False,False,False
concat5,concat,20|20,20|20,128,64|64,,,,,ew_add6 conv25,conv30,0,0,,46152.07,8667,,1,1,1,128,0,1,1,,,,False,,False,,33.33322525024414,0.0,yolov11n/concat5,0,0,1,0.6617375,0,128,0.8861197829246521,0.8861197829246521,0.03153421404096968,32,1024,yolov11n_context_0,False,0.0012328825,0,0,0,8,N/A,N/A,N/A,N/A,-0.8837442398071289,16.45123863220215,8,8,8,0.8861197829246521,0.8333333333333334,1.0,0.035586852532386214,0.0,0.026278511700808065,False,False,True
conv30,conv,20,20,128,128,1,1,1,1,concat5,concat6,16512.0,6604800.0,,3003.43,133181,102400.0,1,1,1,128,8,1,0.0,1,1,1,False,,False,,66.66645050048828,66.66645050048828,yolov11n/conv30,1,0,1,0.67981,0,128,0.929862380027771,0.057665884494781494,0.5084891976204748,32,1024,yolov11n_context_0,False,0.0012513125,0,13107200.0,0,8,-0.8837442398071289,16.45123863220215,-0.5391402244567871,0.5202155709266663,-0.28487539291381836,5.768726348876953,8,8,16,0.929862380027771,0.8333333333333334,1.0,0.5468434991480013,1.0,0.42374099801706244,False,True,True
concat6,concat,20|20|20,20|20|20,384,128|128|128,,,,,conv_feature_splitter4_1 conv_feature_splitter4_2 conv30,conv31,0,0,,16511.87,24225,,1,1,1,384,0,1,1,,,,False,,False,,66.66645050048828,0.0,yolov11n/concat6,0,0,1,0.6806825,0,384,0.9510836005210876,0.9510836005210876,0.09460264108326326,10,3072,yolov11n_context_0,False,0.0012577525,0,0,0,8,-0.3243165910243988,6.567410945892334,N/A,N/A,-0.3243165910243988,6.567410945892334,8,8,8,0.9510836005210876,0.8333333333333334,1.0,0.09946827075078528,0.0,0.0788355342360527,False,True,True
conv31,conv,20,20,256,384,1,1,1,1,concat6,conv32,98560.0,39424000.0,,1989.05,201101,153600.0,4,1,1,64,8,1,0.0,1,1,1,False,,False,,199.9993438720703,133.33290100097656,yolov11n/conv31,4,0,1,0.688075,0,64,0.9189411997795105,0.07637953013181686,0.758791985944525,16,2048,yolov11n_context_0,False,0.00126615,0,78643200.0,0,8,-0.3243165910243988,6.567410945892334,-0.5775136351585388,0.5265776515007019,-0.2906947135925293,5.88656759262085,8,8,16,0.9189411997795105,0.8333333333333334,1.0,0.825724198813361,1.0,0.6323266549537709,False,True,True
conv32,conv,20,20,128,256,1,1,1,1,conv31,maxpool1 concat7,32896.0,13158400.0,,2094.45,190981,102400.0,2,1,2,64,8,2,0.0,1,1,1,True,,False,,133.33290100097656,66.66645050048828,yolov11n/conv32,1,0,1,0.7054225,0,64,0.8612375259399414,0.053617898374795914,0.6753577529472417,20,3072,yolov11n_context_0,False,0.001291895,0,26214400.0,2048,8,-0.2906947135925293,5.88656759262085,-0.5440649390220642,0.39176228642463684,-1.840922236442566,8.828059196472168,8,8,16,0.8612375259399414,0.625,1.0,0.7841713030446119,1.0,0.422098595592026,False,True,False
maxpool1,maxpool,20,20,128,128,5,5,1,1,conv32,maxpool2 concat7,0,0,,2571.37,155559,,4.0,4.0,4.0,128,0,5.0,,,1,1,False,,False,combined (INPUT_FEATURES),166.6661262512207,66.66645050048828,,0.0,0.0,4.0,0.7215225,0,128,0.59263476729393,0.8953495025634766,0.08995462986649522,94.0,7680,yolov11n_context_0,False,0.00134324,0,0,0,8,-1.840922236442566,8.828059196472168,N/A,N/A,-1.840922236442566,8.828059196472168,8,8,8,0,0,0,0,0.0,0,False,False,False
maxpool2,maxpool,20,20,128,128,5,5,1,1,maxpool1,maxpool3 concat7,0,0,,2571.37,155559,,4.0,4.0,4.0,128,0,6.0,,,1,1,False,,False,combined (INPUT_FEATURES),166.6661262512207,66.66645050048828,,0.0,0.0,4.0,0.69465,0,128,0.59263476729393,0.8953495025634766,0.08995462986649522,104.0,7424,yolov11n_context_0,False,0.001407405,0,0,0,8,-1.840922236442566,8.828059196472168,N/A,N/A,-1.840922236442566,8.828059196472168,8,8,8,0,0,0,0,0.0,0,False,False,False
maxpool3,maxpool,20,20,128,128,5,5,1,1,maxpool2,concat7,0,0,,2571.37,155559,,4.0,4.0,4.0,128,0,5.0,,,1,1,False,,False,combined (INPUT_FEATURES),166.6661262512207,66.66645050048828,,0.0,0.0,4.0,0.659295,0,128,0.59263476729393,0.8953495025634766,0.08995462986649522,94.0,7680,yolov11n_context_0,False,0.00147157,0,0,0,8,-1.840922236442566,8.828059196472168,N/A,N/A,-1.840922236442566,8.828059196472168,8,8,8,0,0,0,0,0.0,0,False,False,False
concat7,concat,20|20|20|20,20|20|20|20,512,128|128|128|128,,,,,conv32 maxpool1 maxpool2 maxpool3,conv33,0,0,,12809.43,31227,,1,1,1,512,0,1,1,,,,False,,False,,66.66645050048828,0.0,yolov11n/concat7,0,0,1,0.5656774999999999,0,512,0.9837640523910522,0.9837640523910522,0.12613685382173886,2,12288,yolov11n_context_0,False,0.0014754675,0,0,0,8,N/A,N/A,N/A,N/A,-1.840922236442566,8.828059196472168,8,8,8,0.9837640523910522,0.8333333333333334,1.0,0.12821860436469648,0.0,0.10511404485144907,False,False,False
conv33,conv,20,20,256,512,1,1,1,1,concat7,conv_feature_splitter5_1 conv_feature_splitter5_2,131328.0,52531200.0,,1972.57,202781,136534.0,6,1,1,48,6,1,0.0,1,1,1,False,,False,,378.3711242675781,212.83377075195312,yolov11n/conv33,6,0,1,0.5216025,0,43,0.9107362031936646,0.08521508425474167,0.8529978154046497,1,2304,yolov11n_context_1,False,0.000529325,0,104857600.0,0,8,-1.840922236442566,8.828059196472168,-0.3215634226799011,0.3580218553543091,-0.2812666594982147,3.3048832416534424,8,4,8,0.9107362031936646,0.8333333333333334,0.8888888888888888,0.9366025116970814,1.0,0.6318502336330738,False,False,True
conv_feature_splitter5_1,conv,20,20,128,256,1,1,1,1,conv33,concat8,32896.0,13158400.0,,2034.37,196621,102400.0,2,1,2,64,8,3,0.0,1,1,1,True,,False,,189.18556213378906,94.59278106689453,yolov11n/conv_feature_splitter5_1,1,0,1,0.52927,0,64,0.83653324842453,0.05207988992333412,0.7596983184769062,96,1024,yolov11n_context_1,False,0.0005454625,0,26214400.0,0,8,-0.2812666594982147,3.3048832416534424,-1.7201720476150513,1.699117660522461,-2.8624446392059326,9.302945137023926,8,8,16,0.83653324842453,0.625,1.0,0.9081507757254962,1.0,0.4748114490480663,False,True,True
conv_feature_splitter5_2,conv,20,20,128,256,1,1,1,1,conv33,format_conversion1 conv36,32896.0,13158400.0,,2094.45,190981,102400.0,2,1,2,64,8,4,0.0,1,1,1,True,,False,,189.18556213378906,94.59278106689453,yolov11n/conv_feature_splitter5_2,1,0,1,0.54985,0,64,0.8276681303977966,0.051527976989746094,0.7300867279649231,40,3072,yolov11n_context_1,False,0.0005660425,0,26214400.0,2048,8,-0.2812666594982147,3.3048832416534424,-2.2667598724365234,1.6806893348693848,-0.3037319779396057,8.302007675170898,8,8,16,0.8276681303977966,0.625,1.0,0.8821008096735903,1.0,0.45630420497807694,False,True,False
conv_feature_splitter6_1,conv,20,20,64,128,1,1,1,1,format_conversion1,matmul1,8256.0,3302400.0,,6086.33,65721,51200.0,1,1,1,64,8,1,0.0,1,1,1,False,,False,,94.59278106689453,47.296390533447266,yolov11n/conv_feature_splitter6_1,1,0,1,0.5247975,0,64,0.9421645998954773,0.0584288127720356,0.2859953704486722,1,1536,yolov11n_context_1,False,0.0005742525,0,6553600.0,1024,8,-0.3037319779396057,8.302007675170898,-0.06100580096244812,0.06392787396907806,-0.9434483647346497,0.9071618914604187,8,8,16,0.9421645998954773,0.8333333333333334,1.0,0.3035513863293104,1.0,0.23832947537389348,False,False,False
conv_feature_splitter6_2,conv,20,20,66,128,1,1,1,1,format_conversion1,matmul1,8514.0,3405600.0,,5415.58,73861,52800.0,1,1,1,72,9,1,0.0,1,1,1,False,,False,,94.59278106689453,53.20844268798828,yolov11n/conv_feature_splitter6_2,1,0,1,0.525815,0,66,0.9431228637695312,0.05848824232816696,0.3217447834983689,18,1728,yolov11n_context_1,False,0.00057527,0,6758400.0,1152,8,-0.3037319779396057,8.302007675170898,-0.37729737162590027,0.33529549837112427,-6.723102569580078,6.670578479766846,8,8,16,0.9431228637695312,0.8333333333333334,0.9166666666666666,0.34114832314890514,1.0,0.24577726517236514,False,False,False
conv_feature_splitter6_3,conv,20,20,128,128,1,1,1,1,format_conversion1,activation1 format_conversion2,16512.0,6604800.0,,3081.64,129801,102400.0,1,1,1,128,8,1,0.0,1,1,1,False,,False,,94.59278106689453,94.59278106689453,yolov11n/conv_feature_splitter6_3,1,0,1,0.5328075,0,128,0.9540758728981018,0.059167493134737015,0.5719907549319261,10,3072,yolov11n_context_1,False,0.0005822625,0,13107200.0,1024,8,-0.3037319779396057,8.302007675170898,-0.4591752588748932,0.5513423681259155,-7.274357318878174,7.217526435852051,8,8,16,0.9540758728981018,0.8333333333333334,1.0,0.5995233410467099,1.0,0.47665896244327177,False,False,False
activation1,activation,20,20,128,128,,,,,conv_feature_splitter6_3,matmul2,0,0,,18131.54,22061,,1,1,1,128,1,1,0.0,,,,False,,False,,94.59278106689453,94.59278106689453,yolov11n/activation1,1,0,1,0.51934,0,128,0.5076832175254822,0.3481256663799286,0.05173042655355098,10,3072,yolov11n_context_1,False,0.000585015,0,0,0,8,-7.274357318878174,7.217526435852051,N/A,N/A,-7.274357318878174,7.217526435852051,8,8,8,0.5076832175254822,0.8333333333333334,1.0,0.10189508884239308,0.0,0.043108688794625816,False,False,False
